PM2.5_µgm³,PM10_µgm³,NO_µgm³,NO2_µgm³,NOx_ppb,SO2_µgm³,CO_mgm³,Ozone_µgm³,AT_C,RH_percent,WS_ms,WD_deg,SR_Wmt2,BP_mmHg,AQI_Category
204.70458333333332,331.2658333333333,27.518333333333334,52.61416666666667,53.49375,10.860416666666666,1.3875,23.080416666666665,10.550833333333333,73.20875,0.82375,172.14583333333334,73.03,961.82125,Poor
171.03374999999997,281.5720833333333,33.759166666666665,53.155833333333334,59.31916666666667,11.573749999999999,1.3616666666666666,17.720833333333335,10.542083333333332,78.78708333333334,0.7174999999999999,172.54125,64.3475,963.59625,Moderate
181.56708333333333,285.7445833333333,30.565833333333334,53.842083333333335,57.04791666666667,11.323749999999999,1.37375,15.130833333333333,10.2675,80.17541666666666,0.87125,169.76,51.78,964.1504166666667,Moderate
186.27541666666664,303.66833333333335,29.307083333333335,51.70041666666666,53.51291666666666,11.238333333333332,1.43875,20.991666666666667,10.899166666666666,72.59083333333334,0.6729166666666666,174.18416666666667,56.67291666666667,963.8737500000001,Moderate
170.33083333333335,272.60875,35.250416666666666,45.39541666666667,54.800000000000004,9.53,1.4779166666666665,16.323333333333334,9.621666666666668,80.72208333333333,0.8995833333333333,197.41791666666666,52.74666666666667,963.8458333333333,Moderate
205.09291666666664,339.515,22.445833333333336,47.45291666666666,46.064166666666665,10.955416666666666,1.3133333333333332,20.5475,10.270000000000001,74.31458333333333,0.7716666666666666,170.52375,66.33291666666666,963.9266666666667,Poor
218.65458333333333,360.99666666666667,20.842916666666667,51.79541666666666,47.30375,11.037916666666668,1.5183333333333333,20.6925,11.02625,77.46041666666666,0.8108333333333334,175.465,61.34958333333333,964.11625,Poor
246.42499999999998,403.17083333333335,36.02875,54.19083333333333,60.564166666666665,12.450000000000001,1.7079166666666667,15.880833333333333,10.884583333333333,76.98208333333334,0.7091666666666666,181.55916666666667,57.367916666666666,964.2141666666666,Poor
194.4920833333333,317.62375000000003,44.69416666666667,54.40166666666667,68.84666666666666,11.52375,1.6541666666666666,16.108333333333334,10.34125,77.87791666666666,0.6583333333333333,181.035,65.67666666666666,965.7362499999999,Moderate
289.82875,435.88875,80.42416666666666,61.66583333333333,103.89666666666666,11.652916666666668,2.2708333333333335,24.16333333333333,11.208333333333334,74.07583333333334,0.5370833333333334,174.40958333333333,66.6725,965.6604166666666,Poor
181.53166666666667,313.73625,66.28375,57.50875,87.74916666666667,12.0675,1.6658333333333333,22.411666666666665,12.559166666666668,64.93583333333333,0.8566666666666666,189.86083333333332,76.67875,964.30375,Moderate
252.7720833333333,404.53666666666663,90.83291666666666,71.28166666666667,117.36625,12.43,1.91875,16.121666666666666,11.638333333333334,75.07458333333334,0.9179166666666667,160.54125000000002,54.74041666666667,963.4879166666666,Poor
202.80875,348.91083333333336,29.741249999999997,54.32874999999999,56.17166666666666,11.957500000000001,1.5004166666666665,20.422083333333333,12.770833333333334,73.38625,0.7575,171.2095833333333,70.09958333333334,963.5141666666667,Poor
215.2229166666667,347.5058333333333,44.63708333333333,51.73416666666666,67.63833333333334,11.669583333333334,1.7995833333333333,13.116666666666667,11.998750000000001,81.28458333333333,0.6391666666666667,184.01416666666668,47.24041666666667,963.3545833333333,Poor
222.62458333333333,324.22791666666666,66.58708333333333,57.528333333333336,88.72583333333334,12.496250000000002,1.9174999999999998,14.751666666666667,12.098333333333334,84.00041666666667,0.77375,166.48499999999999,32.781666666666666,962.9154166666667,Poor
64.67,97.46041666666667,20.073333333333334,38.03375,38.217083333333335,11.23625,1.0516666666666665,18.985,13.558333333333332,78.84375,1.3458333333333332,165.28375,53.63916666666666,962.2016666666667,Satisfactory
102.62791666666668,163.4925,41.29666666666667,40.4275,58.78875,11.261249999999999,1.3275,15.374166666666667,12.323333333333332,78.74041666666666,0.8887499999999999,189.3525,81.38666666666667,969.1570833333334,Moderate
99.29291666666667,216.10708333333332,47.49875,53.53541666666666,70.46708333333333,13.657083333333333,1.5241666666666667,16.428333333333335,13.207500000000001,64.68375,0.7320833333333333,198.545,78.78666666666668,972.585,Satisfactory
123.17625,200.92083333333335,49.95166666666666,51.46,70.265,11.682083333333333,1.5250000000000001,15.40875,13.996666666666668,76.85458333333334,0.9025,174.82208333333332,56.592083333333335,968.7741666666667,Moderate
74.83916666666667,136.37041666666667,22.263333333333335,35.01958333333334,38.350833333333334,10.955416666666666,1.06375,18.0525,14.081666666666665,75.49333333333333,0.9116666666666666,200.6158333333333,81.35791666666667,972.7604166666666,Satisfactory
66.50666666666667,150.81833333333333,27.305833333333336,43.818333333333335,47.6025,11.437916666666666,1.06375,24.869583333333335,12.434583333333334,67.28208333333333,0.9454166666666667,192.9020833333333,106.70708333333333,967.3137499999999,Satisfactory
76.67083333333333,173.56708333333333,20.8325,44.63666666666666,43.05583333333333,10.683750000000002,0.9387500000000001,33.795833333333334,12.53875,61.10958333333334,1.2704166666666667,192.70000000000002,95.70791666666668,960.9258333333333,Satisfactory
68.76625,145.625,15.64125,39.004583333333336,36.20083333333333,11.38375,0.9550000000000001,39.678333333333335,13.086666666666666,60.43833333333333,1.6229166666666668,197.78833333333333,98.3975,963.3366666666667,Satisfactory
79.69958333333334,177.6,42.8325,54.21625,66.16291666666666,13.15625,1.3625,35.82083333333333,13.410833333333334,57.413333333333334,0.8754166666666667,189.84875,104.38208333333334,963.475,Satisfactory
176.42041666666668,316.18666666666667,80.085,68.87041666666666,108.73625,12.340000000000002,1.86125,35.98416666666667,13.174583333333333,67.56833333333334,0.645,170.51833333333335,92.29708333333333,964.9225,Moderate
155.09083333333334,265.6020833333333,41.34916666666667,61.47625,69.43583333333333,14.13375,1.4579166666666667,32.49583333333333,13.706666666666665,67.55,0.6970833333333334,182.7770833333333,97.86791666666666,964.6475,Moderate
156.83666666666667,282.71458333333334,48.66125,61.04750000000001,76.17583333333333,13.716666666666667,1.4833333333333334,28.508333333333336,13.740833333333333,71.09875000000001,0.6466666666666666,170.71791666666664,79.54041666666667,964.0808333333333,Moderate
203.24208333333334,349.18125000000003,70.65041666666666,64.78583333333333,98.46291666666667,15.943333333333333,1.8354166666666665,24.972083333333334,13.936666666666667,73.04208333333334,0.5733333333333334,167.98749999999998,71.78,963.5766666666667,Poor
167.87708333333333,286.95625,43.404583333333335,54.58083333333334,68.4675,13.505416666666667,1.3558333333333332,29.719166666666666,14.645416666666668,68.47125,0.7441666666666666,182.97375,95.10083333333334,963.3929166666667,Moderate
127.48708333333333,242.8658333333333,37.61,52.776666666666664,61.731249999999996,13.09125,1.2791666666666666,32.93666666666667,14.742916666666666,67.04333333333334,0.84625,189.02041666666665,102.71291666666667,962.8262500000001,Moderate
120.11208333333333,239.2904166666667,46.33416666666667,58.54083333333333,72.79958333333333,14.14,1.4325,33.26583333333333,15.237083333333333,61.98374999999999,0.785,184.51541666666665,108.31375000000001,963.3620833333333,Moderate
120.26458333333333,246.95291666666665,55.756249999999994,59.846666666666664,80.14874999999999,16.37375,1.6720833333333334,33.02458333333333,15.953333333333333,62.19291666666667,0.8079166666666667,187.34333333333333,108.33458333333333,961.65,Moderate
131.21625,275.85041666666666,88.08375,67.55208333333333,111.96041666666667,15.075416666666667,1.8620833333333333,34.12,17.42833333333333,60.08291666666667,0.90875,162.17375,97.33916666666666,959.9541666666668,Moderate
90.02,235.57791666666665,11.429166666666667,42.626666666666665,34.41458333333333,13.2425,1.0529166666666667,47.481249999999996,18.724166666666665,56.30791666666667,2.0654166666666667,153.91541666666666,92.80416666666666,959.5408333333334,Satisfactory
121.2625,218.89333333333332,22.36375,46.98,46.052083333333336,14.00125,1.4004166666666666,27.625416666666666,18.721666666666668,70.47,1.0050000000000001,162.64666666666668,86.77541666666667,960.87,Moderate
89.40416666666665,194.54791666666665,20.515,40.10541666666666,40.39208333333333,11.392916666666666,1.0658333333333334,27.319166666666664,17.933333333333334,63.79749999999999,1.1916666666666667,182.45041666666665,109.41625,960.5141666666667,Satisfactory
61.79291666666666,155.92333333333332,17.662499999999998,43.548750000000005,39.805416666666666,13.657499999999999,0.9391666666666666,28.817916666666665,17.423750000000002,52.51125,1.1116666666666666,186.3216666666667,115.22875,961.8925,Satisfactory
61.09125,149.89916666666667,21.509583333333335,45.263749999999995,43.81041666666667,13.098333333333334,0.9787499999999999,30.50916666666667,15.967083333333333,51.9675,1.0845833333333335,187.13958333333335,119.77166666666666,963.4004166666667,Satisfactory
87.61375,214.12875,46.32749999999999,57.45416666666667,72.325,14.4275,1.3220833333333333,31.197916666666668,16.108333333333334,51.901250000000005,0.82125,161.83333333333334,98.12041666666666,963.5791666666668,Satisfactory
81.26916666666666,178.77041666666665,24.182916666666667,47.459583333333335,48.25541666666667,14.94375,1.0558333333333334,33.14875,16.736250000000002,48.482499999999995,1.0025,157.40166666666667,100.99708333333332,965.0708333333333,Satisfactory
79.05708333333332,191.13833333333332,27.424166666666665,52.119166666666665,53.242916666666666,15.0525,1.1895833333333334,30.415000000000003,16.8775,48.33291666666667,0.8791666666666668,165.65625,88.78041666666667,959.8970833333333,Satisfactory
62.115,140.41833333333332,20.192083333333333,43.194583333333334,41.49916666666667,13.117916666666666,0.9787499999999999,28.5725,17.02625,53.52375,1.1525,180.88333333333333,109.35125,954.7341666666666,Satisfactory
62.77916666666667,139.96958333333333,14.643749999999999,37.82625,33.7725,12.42375,0.9525,31.900000000000002,16.814583333333335,59.473333333333336,1.24625,197.2325,123.62416666666667,953.4899999999999,Satisfactory
67.47625000000001,157.14833333333334,21.89125,46.357499999999995,45.130833333333335,14.1725,1.1745833333333333,36.32083333333333,17.509583333333335,58.21625,1.05,192.3575,122.77666666666666,959.1391666666667,Satisfactory
91.24166666666667,216.91083333333333,37.04458333333333,58.34041666666667,65.06416666666667,15.130833333333333,1.3854166666666667,37.9075,18.964166666666667,56.595416666666665,0.9908333333333333,156.26541666666665,101.27208333333334,961.1091666666666,Satisfactory
33.505833333333335,92.00999999999999,10.454166666666667,32.94041666666667,26.87708333333333,12.014583333333334,0.82625,28.11916666666667,18.533333333333335,66.53791666666667,2.4058333333333333,160.23291666666668,86.75916666666666,956.4754166666667,Good
48.2475,164.05333333333334,11.485,35.55458333333333,28.957916666666666,11.6775,0.94125,31.583333333333332,17.443749999999998,61.11833333333333,1.1604166666666667,173.30875,111.81166666666667,960.75875,Good
50.24125,121.99583333333334,14.222083333333332,37.285000000000004,32.91625,11.88,0.9795833333333333,36.614583333333336,16.378333333333334,52.35125,1.1141666666666667,173.61166666666668,132.34916666666666,962.22375,Satisfactory
51.10958333333334,121.54625,13.293333333333335,35.605,31.110416666666666,13.347916666666668,1.00125,43.946666666666665,15.732916666666666,52.067499999999995,1.3258333333333334,190.92999999999998,134.11541666666668,963.8220833333334,Satisfactory
64.45291666666667,137.85541666666668,19.13083333333333,40.64083333333333,38.32375,15.179166666666667,1.0829166666666667,41.57208333333333,15.639583333333334,53.29750000000001,1.0625,189.15166666666667,116.74333333333334,963.5879166666667,Satisfactory
80.48875,177.81916666666666,28.21166666666667,49.60541666666666,52.833333333333336,14.279166666666667,1.2375,35.83208333333334,16.931250000000002,54.84166666666667,1.0379166666666666,182.05708333333334,124.10583333333334,966.1037500000001,Satisfactory
66.27041666666666,152.75583333333333,20.246666666666666,43.627916666666664,42.905,14.186250000000001,1.0658333333333332,35.89875,17.46,53.69541666666667,1.1466666666666667,178.60500000000002,129.33083333333335,963.4816666666667,Satisfactory
62.94375,140.82833333333335,17.017500000000002,43.31375,39.7075,13.744166666666667,1.0033333333333334,39.88458333333333,17.344583333333333,52.41833333333333,1.1312499999999999,186.69333333333336,133.04166666666666,962.6675,Satisfactory
87.66166666666668,186.52625,17.967499999999998,50.85458333333333,45.03708333333333,17.015833333333333,1.1754166666666668,36.45375,17.738333333333333,52.1575,0.8716666666666666,183.57458333333332,118.01958333333333,960.8991666666666,Satisfactory
88.76333333333334,194.62541666666667,21.089166666666667,47.72291666666666,45.744166666666665,15.916666666666666,1.2625,41.192083333333336,19.840416666666666,50.49875,1.0275,171.50958333333335,121.11833333333334,970.7179166666666,Satisfactory
86.05291666666666,182.29291666666666,18.138333333333332,44.62875,39.80375,16.542916666666667,1.1470833333333335,35.77458333333333,19.987083333333334,54.192499999999995,1.1233333333333333,185.17624999999998,124.52166666666666,970.3354166666667,Satisfactory
78.41375000000001,175.215,20.043333333333333,48.355,45.026250000000005,16.412499999999998,1.16875,31.20583333333333,19.827916666666667,57.09458333333333,0.9291666666666667,183.03166666666667,115.52416666666666,969.4829166666667,Satisfactory
87.87541666666668,197.24708333333334,25.98125,43.303333333333335,45.16958333333333,16.911666666666665,1.1812500000000001,32.46875,20.407083333333333,55.456250000000004,1.1758333333333333,178.82791666666665,124.52125000000001,971.2566666666667,Satisfactory
47.17625,129.3225,14.70875,36.377500000000005,32.66708333333333,15.369583333333333,0.9183333333333333,33.927083333333336,19.924583333333334,47.50666666666667,1.3695833333333332,195.73166666666665,140.15083333333334,971.8145833333333,Good
77.64708333333333,177.13125,18.33458333333333,46.47,42.050000000000004,19.74625,1.0745833333333332,36.645,19.83375,49.87958333333333,0.9608333333333333,181.53291666666667,128.31833333333333,970.3295833333333,Satisfactory
91.24958333333332,191.50541666666666,16.892916666666668,46.92333333333334,40.979166666666664,20.5725,1.1075,34.657916666666665,19.762083333333333,50.58958333333334,0.9629166666666666,181.44500000000002,127.01083333333334,966.5966666666667,Satisfactory
93.70083333333334,202.50333333333333,18.9875,45.77666666666667,41.66458333333333,20.8975,1.1512499999999999,32.406666666666666,19.91375,52.2175,1.015,190.05416666666667,137.73583333333332,965.54,Satisfactory
108.78791666666666,235.12333333333333,31.684583333333332,50.385416666666664,55.09041666666667,21.555833333333336,1.3170833333333334,34.145,20.297083333333333,51.38625,0.92125,183.13291666666666,130.58,965.15625,Moderate
108.15375,235.32083333333333,26.751666666666665,48.91166666666666,50.057916666666664,20.513749999999998,1.3116666666666668,32.42666666666667,21.219166666666666,52.03875,0.9879166666666667,174.98708333333332,133.13916666666668,959.2512499999999,Moderate
77.69458333333334,186.4104166666667,18.449166666666667,35.982083333333335,35.52291666666667,15.72625,1.09,33.245416666666664,21.03291666666667,60.61958333333333,1.4858333333333331,154.23375000000001,126.56208333333335,953.02875,Satisfactory
82.54458333333334,192.8204166666667,20.354583333333334,41.22083333333333,39.55166666666667,15.65,1.3558333333333332,37.295,22.479166666666668,58.65625,1.1358333333333335,150.6825,126.34583333333332,947.4162499999999,Satisfactory
97.19083333333333,220.59041666666667,26.595,45.23583333333334,47.31125,15.984583333333333,1.2816666666666667,26.91541666666667,23.240416666666665,53.635416666666664,1.1779166666666667,175.84541666666667,138.98958333333334,949.6820833333333,Satisfactory
86.35083333333334,214.93291666666667,21.793333333333333,37.93,39.2525,17.732916666666664,1.0858333333333332,21.115,21.97666666666667,56.58958333333334,1.3158333333333332,179.36249999999998,89.20791666666666,953.65,Satisfactory
95.46666666666665,168.22708333333333,15.252083333333333,28.95875,28.7975,17.74875,1.0825,26.825,22.839583333333334,55.1225,1.1929166666666666,193.19458333333333,143.72666666666666,957.01125,Satisfactory
64.94208333333333,143.55375,14.275,34.5425,30.90125,17.822916666666668,0.9741666666666666,32.312916666666666,23.319999999999997,51.154583333333335,1.0604166666666666,189.54208333333335,128.96333333333334,957.7025,Satisfactory
71.70041666666667,176.49958333333333,26.659166666666668,43.11916666666667,45.96,17.155,1.1508333333333334,27.24625,24.209166666666665,50.46375,1.0262499999999999,174.77041666666665,111.92625,959.3833333333333,Satisfactory
68.54875,163.83208333333332,15.782499999999999,38.614583333333336,34.18958333333333,19.985833333333336,0.9712500000000001,35.08208333333334,25.24291666666667,48.24875,1.1066666666666667,174.90125,123.87958333333334,958.2604166666666,Satisfactory
85.335,203.36666666666667,15.318333333333333,40.565,35.76916666666667,21.219583333333333,1.0729166666666667,38.60791666666667,24.913749999999997,51.744166666666665,1.0925,161.405,125.80624999999999,958.495,Satisfactory
86.94166666666666,219.28666666666666,22.096249999999998,43.74125,43.06625,17.139166666666668,1.1970833333333333,32.30083333333334,24.790000000000003,52.836666666666666,1.2020833333333334,158.9775,127.72666666666667,958.0733333333333,Satisfactory
93.99833333333333,225.81541666666666,28.931250000000002,41.70166666666667,47.82958333333334,17.6875,1.1879166666666665,32.14625,24.799583333333334,50.52333333333333,1.54125,180.215,143.55458333333334,962.8258333333333,Satisfactory
53.814166666666665,135.50666666666666,11.962916666666667,32.88583333333333,28.852083333333336,17.690416666666668,0.8450000000000001,32.324999999999996,24.156666666666666,50.90083333333333,1.7229166666666667,193.2775,132.92333333333332,964.19625,Satisfactory
64.55333333333333,162.65916666666666,14.10125,40.70458333333333,35.00083333333333,20.47625,0.9229166666666666,38.30583333333333,27.033749999999998,43.07666666666666,1.47375,186.82958333333332,152.20624999999998,959.5704166666666,Satisfactory
75.53458333333333,203.61625,23.254583333333333,53.53625,50.60791666666666,20.643333333333334,1.1933333333333334,40.7975,28.2075,41.125416666666666,0.96625,165.78041666666667,130.00583333333333,961.4183333333334,Satisfactory
64.86166666666666,186.43083333333334,24.250416666666666,48.76333333333333,49.08541666666667,19.275000000000002,1.10375,38.30041666666667,28.928749999999997,38.38458333333333,1.05875,170.70333333333335,144.2675,962.7870833333333,Satisfactory
63.760416666666664,186.01333333333332,13.737499999999999,41.663333333333334,35.46541666666667,19.935416666666665,0.8704166666666667,36.61833333333333,28.86,38.335,1.3766666666666667,190.61625,132.47833333333332,963.2741666666667,Satisfactory
69.59833333333333,177.58624999999998,12.076666666666668,39.996249999999996,32.683749999999996,21.280833333333334,0.9108333333333333,46.62,28.474999999999998,36.21375,1.3820833333333333,189.99291666666667,151.71166666666667,964.2116666666667,Satisfactory
85.43208333333332,196.36125,21.886666666666667,46.66416666666667,45.03375,23.00916666666667,1.10875,36.7475,28.1125,36.765,1.2258333333333333,184.89,157.47958333333335,964.2375000000001,Satisfactory
88.50625000000001,209.36791666666667,25.149583333333336,52.26416666666666,50.67541666666667,23.425,1.1533333333333333,36.925000000000004,28.942083333333333,36.40083333333333,1.2,183.3575,153.18666666666667,965.0308333333334,Satisfactory
86.15291666666667,214.01958333333334,35.61291666666667,56.102916666666665,62.58375,20.919166666666666,1.2258333333333333,48.02041666666667,29.230833333333333,35.17125,1.0129166666666667,170.57916666666668,136.44458333333333,965.4470833333334,Satisfactory
98.195,243.03166666666667,33.70333333333333,57.56791666666667,61.153333333333336,21.9375,1.3329166666666665,54.083333333333336,29.383333333333336,37.31583333333333,0.965,151.21708333333333,144.37833333333333,965.18375,Satisfactory
88.73666666666666,250.59916666666666,37.600833333333334,52.56666666666666,62.56125,19.80875,1.2658333333333334,48.71666666666667,29.607916666666668,38.56333333333333,1.0229166666666667,156.83166666666668,122.62166666666667,965.2408333333333,Satisfactory
104.86375,266.3691666666667,26.66875,55.362500000000004,55.44166666666666,26.758750000000003,1.4004166666666666,49.072916666666664,29.969166666666666,38.00791666666667,0.895,155.21958333333333,126.16000000000001,964.8737500000001,Moderate
67.06666666666666,183.07666666666668,17.21875,42.90291666666667,39.30833333333333,14.090833333333334,0.9874999999999999,44.94583333333333,29.091250000000002,44.02875,1.4100000000000001,172.19583333333333,102.81374999999998,975.1079166666667,Satisfactory
64.96083333333333,151.20125,13.908333333333333,38.594166666666666,35.09583333333333,14.587916666666667,1.0254166666666666,29.69458333333333,27.332916666666666,55.32708333333333,1.2758333333333334,152.64916666666667,63.343333333333334,975.2095833333333,Satisfactory
105.59666666666668,237.66791666666666,29.561666666666667,51.04416666666666,55.187916666666666,18.5275,1.41375,33.15916666666667,28.753333333333334,53.5925,0.86375,159.05666666666667,104.11625,974.8245833333334,Moderate
86.8775,224.6525,27.27625,41.91416666666667,48.173750000000005,16.871666666666666,1.0891666666666666,34.500416666666666,29.832083333333333,44.65,1.5408333333333333,191.03625,162.28666666666666,974.5208333333334,Satisfactory
46.06125,149.46291666666667,13.542499999999999,33.17541666666667,30.509583333333335,15.922916666666666,0.785,54.15708333333333,29.340833333333332,38.132083333333334,1.78875,192.99541666666667,175.38916666666668,965.6295833333334,Good
56.14958333333333,191.14541666666665,17.04041666666667,39.956250000000004,38.07541666666666,17.63,0.9229166666666666,42.977916666666665,30.655833333333334,36.80833333333333,1.2175,186.55166666666665,166.24625,968.22625,Satisfactory
63.1,233.44708333333332,28.964583333333334,41.709583333333335,49.300000000000004,16.916666666666668,1.0562500000000001,28.22875,31.33458333333333,39.09916666666667,1.2116666666666667,184.2825,157.71791666666667,973.1149999999999,Satisfactory
65.11125,228.09208333333333,13.344166666666666,31.13875,30.140416666666667,18.395,0.8624999999999999,40.68875,30.3875,41.20125,1.4254166666666668,187.8395833333333,155.81791666666666,972.5958333333333,Satisfactory
47.47,148.69,13.387500000000001,34.810833333333335,32.090833333333336,17.634583333333335,0.9075000000000001,48.99541666666667,30.299166666666668,38.86541666666667,1.4704166666666667,192.99916666666664,159.97833333333332,973.4237499999999,Good
40.691250000000004,132.61166666666665,15.094166666666666,37.657916666666665,34.52625,14.82,0.9441666666666667,48.87708333333333,30.29375,39.88833333333333,1.3408333333333333,188.77916666666667,167.47041666666667,967.8337500000001,Good
71.25333333333333,229.75375,18.329166666666666,44.86625,41.07208333333333,17.749583333333334,1.0470833333333334,47.73875,29.160833333333333,43.57750000000001,1.3920833333333331,174.57958333333332,152.95541666666665,964.5208333333334,Satisfactory
70.93916666666667,185.28083333333333,23.977083333333336,45.39541666666667,46.159166666666664,17.1675,1.1429166666666666,43.812916666666666,29.51625,43.997083333333336,1.0583333333333333,182.68833333333336,175.24,963.3108333333333,Satisfactory
84.94125000000001,237.07541666666665,30.669583333333332,51.197916666666664,54.297083333333326,19.173750000000002,1.2579166666666668,41.32208333333333,30.307083333333335,37.76416666666667,1.1191666666666666,185.4525,177.625,963.0291666666667,Satisfactory
66.17833333333333,194.06291666666667,24.851666666666663,50.84458333333333,46.34375,15.73625,1.04625,50.73833333333334,31.11708333333333,38.9225,1.11,172.31708333333333,152.49375,965.6529166666666,Satisfactory
57.723333333333336,220.80666666666664,19.4325,40.90958333333334,34.66416666666667,15.073333333333332,0.8979166666666667,42.21958333333333,30.87708333333333,41.61625,1.3141666666666667,178.84208333333333,158.98041666666666,967.3054166666667,Satisfactory
58.49791666666667,182.55291666666668,17.215833333333332,41.432916666666664,32.55083333333334,16.5725,0.9033333333333333,49.71416666666667,30.7625,36.94875,1.0620833333333333,172.31291666666667,148.79333333333332,969.2291666666666,Satisfactory
80.86458333333333,260.1925,24.2175,43.499583333333334,41.36541666666667,20.215833333333332,1.0241666666666667,52.99791666666667,30.411666666666665,40.645833333333336,1.4087500000000002,166.33374999999998,152.37208333333334,963.5291666666667,Satisfactory
64.13083333333334,209.81041666666667,17.794999999999998,39.819583333333334,33.77625,18.817916666666665,0.9570833333333333,47.13666666666666,29.39625,37.259166666666665,1.3779166666666667,187.06333333333336,177.85458333333335,963.5870833333333,Satisfactory
65.39833333333333,225.7408333333333,11.995416666666666,31.865,27.979583333333334,16.080416666666668,0.9058333333333333,51.81666666666666,27.86916666666667,32.2525,1.7791666666666668,195.13750000000002,184.55708333333334,962.3641666666667,Satisfactory
84.015,228.1291666666667,12.995416666666666,40.98166666666666,34.225,19.799583333333334,1.0495833333333333,55.89208333333334,28.332083333333333,34.16375,1.3533333333333333,191.43291666666667,180.49,962.93,Satisfactory
134.36291666666668,310.87916666666666,16.684583333333332,50.63666666666666,43.51416666666666,25.832083333333333,1.1624999999999999,51.32,29.59875,32.5025,1.18625,191.62541666666667,163.59833333333333,963.1870833333334,Moderate
142.72375,331.13625,34.780833333333334,56.725,61.50375,26.094166666666666,1.5804166666666666,50.34166666666667,30.664583333333336,33.6475,0.9008333333333334,187.84416666666667,150.84833333333333,962.9995833333332,Moderate
143.16583333333332,326.6020833333333,45.571666666666665,53.865,68.95708333333333,26.211250000000003,1.6308333333333334,52.779583333333335,31.485416666666666,33.89458333333334,1.0854166666666667,196.36458333333334,163.06333333333333,961.0454166666667,Moderate
114.82666666666667,293.16041666666666,20.699166666666667,47.55375,43.97625,21.149583333333332,1.35875,54.19875,31.785,35.96375,1.1624999999999999,185.48625,160.85708333333335,960.9170833333333,Moderate
